locked,name,emptySlots,longitude,installed,latitude,temporary,@ID,bikesAvailable
false,"Harriet Street, Knightsbridge",20,-0.15934065,true,51.50024195,false,368,4
false,"King Edward Walk, Waterloo",8,-0.10988,true,51.49775,false,371,14
false,"Paddington Green, Paddington",0,-0.174593,true,51.520205,false,370,20
false,"Charlotte Street, Fitzrovia",14,-0.13577731,true,51.51953043,false,381,0
false,"Stanhope Gate, Mayfair",19,-0.150666888,true,51.50686435,false,380,1
false,"Frith Street, Soho",18,-0.13121385,true,51.51310333,false,383,0
false,"Farm Street, Mayfair",15,-0.14744969,true,51.50935171,false,382,0
false,"Waterloo Bridge, South Bank",3,-0.113656543,true,51.50535447,false,377,10
false,"Millbank House, Pimlico",15,-0.125674815,true,51.49188409,false,376,9
false,"Turquoise Island, Notting Hill",3,-0.200838199,true,51.51431171,false,379,17
false,"Natural History Museum, South Kensington",17,-0.179077626,true,51.49559291,false,378,24
false,"
      South Kensington Station, South Kensington
    ",12,-0.173881,true,51.494412,false,356,3
false,"Howland Street, Fitzrovia",30,-0.139016,true,51.520994,false,357,0
false,"High Holborn , Covent Garden",17,-0.124332175,true,51.51643491,false,358,0
false,"Butler Place, Westminster",12,-0.135440826,true,51.49782999,false,359,5
false,"Vauxhall Street, Vauxhall",10,-0.116625,true,51.486965,false,352,9
false,"Greycoat Street , Westminster",10,-0.134234258,true,51.49459148,false,353,7
false,"Northumberland Avenue, Strand",33,-0.123702,true,51.506767,false,354,4
false,"Oval Way, Lambeth",3,-0.117286,true,51.486575,false,355,18
false,"Alfred Place, Bloomsbury",41,-0.132339,true,51.519656,false,364,0
false,"City Road, Angel",2,-0.100168,true,51.530344,false,365,43
false,"Millennium Hotel, Mayfair",27,-0.1511263847351,true,51.5109192966489,false,366,0
false,"Harrowby Street, Marylebone",11,-0.1642075,true,51.5173721,false,367,5
false,"Howick Place, Westminster",21,-0.138733562,true,51.49675303,false,360,7
false,"Waterloo Station 2, Waterloo",9,-0.11342628,true,51.50391972,false,361,46
false,"Royal College Street, Camden Town",33,-0.133952,true,51.536264,false,362,24
false,"Lord's, St. John's Wood",20,-0.171185284853,true,51.5291212008901,false,363,4
false,"Edgware Road Station, Paddington",13,-0.169774,true,51.519968,false,410,50
false,"Walworth Road, Southwark",1,-0.09968067,true,51.49337264,false,411,28
false,"
      Paddington Green Police Station, Paddington
    ",8,-0.170704337,true,51.51994326,false,408,32
false,"Strata, Southwark",9,-0.099828,true,51.493146,false,409,12
false,"Cleaver Street, Kennington",1,-0.110121,true,51.488105,false,412,16
false,"Penfold Street, Marylebone",13,-0.171681991,true,51.52289229,false,402,2
false,"George Place Mews, Marylebone",16,-0.158249929,true,51.51689296,false,403,0
false,"George Street, Marylebone",14,-0.154106,true,51.517703,false,400,11
false,"Columbia Road, Weavers",24,-0.075375,true,51.528187,false,401,0
false,"Speakers' Corner 2, Hyde Park",3,-0.159988,true,51.512303,false,406,19
false,"Speakers' Corner 1, Hyde Park",4,-0.160785,true,51.51222,false,407,16
false,"Palace Gate, Kensington Gardens",2,-0.184400221,true,51.50204238,false,404,10
false,"
      Gloucester Road Station, South Kensington
    ",4,-0.18267094,true,51.49418566,false,405,11
false,"Cadogan Gardens, Sloane Square",10,-0.159919,true,51.492462,false,395,5
false,"Aberdeen Place, St. John's Wood",0,-0.176268,true,51.524826,false,394,18
false,"Snow Hill, Farringdon",14,-0.103604248,true,51.51733427,false,393,1
false,"Imperial College, Knightsbridge",6,-0.179702476,true,51.49942855,false,392,15
false,"Brick Lane Market, Shoreditch",23,-0.071653961,true,51.52261762,false,399,1
false,"Holland Park, Kensington",22,-0.200742,true,51.502319,false,398,7
false,"Devonshire Terrace, Bayswater",5,-0.17977,true,51.51348,false,397,11
false,"Shouldham Street, Marylebone",13,-0.163609,true,51.51809,false,396,3
false,"Fire Brigade Pier, Vauxhall",16,-0.121394101,true,51.49369988,false,387,14
false,"Moor Street, Soho",13,-0.130110822,true,51.51352755,false,386,0
false,"Marloes Road, Kensington",7,-0.192404,true,51.496481,false,384,8
false,"Clifford Street, Mayfair",27,-0.142345694,true,51.51066202,false,391,0
false,"Buxton Street 1, Bangla Town",40,-0.068856,true,51.521776,false,390,1
false,"Upper Grosvenor Street, Mayfair",18,-0.155757901,true,51.51013066,false,389,0
false,"Southampton Street, Strand",13,-0.121723604,true,51.51070161,false,388,0
false,"Kennington Oval, Oval",6,-0.113134,true,51.483145,false,440,27
false,"Sail Street, Vauxhall",10,-0.114605,true,51.495656,false,441,14
false,"Walmer Road, Notting Hill",15,-0.211358,true,51.510101,false,442,9
false,"Philpot Street, Whitechapel",20,-0.058641,true,51.515256,false,443,9
false,"Bethnal Green Gardens, Bethnal Green",19,-0.055312,true,51.52568,false,444,5
false,"Cheshire Street, Bethnal Green",2,-0.065076,true,51.52388,false,445,26
false,"York Hall, Bethnal Green",12,-0.055894,true,51.528936,false,446,15
false,"Jubilee Crescent, Cubitt Town",37,-0.007542,true,51.493381,false,447,16
false,"Exhibition Road Museums, Knightsbridge",16,-0.173894,true,51.496957,false,432,5
false,"Wren Street, Holborn",4,-0.116279,true,51.524564,false,433,28
false,"Kennington Station, Kennington",10,-0.105593,true,51.488852,false,435,11
false,"Red Lion Street, Holborn",36,-0.11655,true,51.51824,false,436,0
false,"Vauxhall Walk, Vauxhall",6,-0.120903,true,51.488124,false,437,21
false,"Killick Street, Kings Cross",1,-0.118677,true,51.5338,false,439,21
false,"Harrington Square 2, Camden Town",7,-0.139159,true,51.533379,false,425,30
false,"Ebury Bridge, Pimlico",13,-0.149186,true,51.490491,false,424,15
false,"Cheapside, Bank",41,-0.09294031,true,51.51397065,false,427,2
false,"Vincent Street, Pimlico",0,-0.129925,true,51.493072,false,426,17
false,"Exhibition Road, South Kensington",19,-0.174554,true,51.499917,false,428,0
false,"Crinan Street, King's Cross",13,-0.122203,true,51.534474,false,431,7
false,"South Parade, Chelsea",15,-0.17524,true,51.48902,false,430,2
false,"Chelsea Bridge, Pimlico",10,-0.149004,true,51.485821,false,419,4
false,"Southwark Station 2, Southwark",16,-0.104778,true,51.504044,false,421,29
false,"Southwark Station 1, Southwark",0,-0.105312,true,51.504043,false,420,37
false,"Eaton Square (South), Belgravia",19,-0.15393398,true,51.49456127,false,423,12
false,"Stepney Green Station, Stepney",7,-0.04667,true,51.521889,false,478,11
false,"Pott Street, Bethnal Green",3,-0.058005,true,51.527152,false,479,17
false,"Stebondale Street, Cubitt Town",7,-0.009205,true,51.489096,false,476,22
false,"Spindrift Avenue, Millwall",2,-0.018716,true,51.49109,false,477,34
false,"Castalia Square, Cubitt Town",22,-0.011457,true,51.498125,false,474,17
false,"Lightermans Road, Millwall",38,-0.020157,true,51.499041,false,475,19
false,"Malmesbury Road, Bow",9,-0.027616,true,51.529452,false,472,12
false,"Millharbour, Millwall",4,-0.019355,true,51.496137,false,473,15
false,"Mostyn Grove, Bow",18,-0.025492,true,51.530535,false,470,28
false,"Hewison Street, Old Ford",0,-0.028155,true,51.533283,false,471,17
false,"Cantrell Road, Bow",7,-0.022694,true,51.521564,false,468,17
false,"Lindfield Street, Poplar",20,-0.020467,true,51.513757,false,469,24
false,"Whiston Road, Haggerston",1,-0.076341,true,51.534464,false,466,19
false,"Southern Grove, Bow",2,-0.030556,true,51.523538,false,467,15
false,"St. Mary and St. Michael Church, Stepney",18,-0.052099,true,51.51417,false,464,7
false,"Pitfield Street (North),Hoxton",0,-0.08249,true,51.53558,false,465,27
false,"Thurtle Road, Haggerston",8,-0.071881,true,51.534776,false,463,14
false,"Bonny Street, Camden Town",0,-0.138853,true,51.541603,false,462,45
false,"Aston Street, Stepney",7,-0.038775,true,51.516,false,461,19
false,"Burdett Road, Mile End",11,-0.029138,true,51.516196,false,460,22
false,"Wapping Lane, Wapping",0,-0.057544,true,51.504749,false,458,28
false,"Castlehaven Road, Camden Town",6,-0.145393,true,51.542138,false,457,23
false,"Parkway, Camden Town",15,-0.144664,true,51.538071,false,456,16
false,"East Ferry Road, Cubitt Town",3,-0.014409,true,51.49447,false,455,14
false,"Napier Avenue, Millwall",1,-0.021582,true,51.487679,false,454,19
false,"Garnet Street, Shadwell",7,-0.055167,true,51.508447,false,453,17
false,"St Katharines Way, Tower",17,-0.070542,true,51.505697,false,452,7
false,"Hermitage Court, Wapping",0,-0.063531,true,51.504719,false,451,16
false,"Jubilee Street, Stepney",15,-0.053177,true,51.515975,false,450,13
false,"Shadwell Station, Shadwell",8,-0.057159,true,51.511088,false,449,27
false,"Fishermans Walk West, Canary Wharf",34,-0.02296,true,51.50623,false,448,2
false,"Fournier Street, Whitechapel",16,-0.074431,true,51.519362,false,508,0
false,"Fore Street, Guildhall",19,-0.090075,true,51.517842,false,509,0
false,"Westferry DLR, Limehouse",23,-0.025996,true,51.509303,false,510,14
false,"Sutton Street, Shadwell",15,-0.053558,true,51.511066,false,511,17
false,"St John's Park, Cubitt Town",16,-0.009506,true,51.496454,false,504,14
false,"Ackroyd Drive, Bow",2,-0.026768,true,51.520398,false,505,27
false,"Bell Lane, Liverpool Street",21,-0.075855,true,51.517475,false,506,2
false,"Clarkson Street, Bethnal Green",9,-0.059091,true,51.528692,false,507,22
false,"Sidney Street, Stepney",8,-0.055731,true,51.519806,false,500,33
false,"Cephas Street, Bethnal Green",3,-0.054883,true,51.522561,false,501,21
false,"South Quay West, Canary Wharf",38,-0.022702,true,51.502635,false,502,22
false,"Cleveland Way, Bethnal Green",18,-0.051394,true,51.520893,false,503,18
false,"Devons Road, Bow",3,-0.015578,true,51.52512,false,496,36
false,"Coborn Street, Mile End",1,-0.028619,true,51.526535,false,497,25
false,"Bow Road Station, Bow",22,-0.025296,true,51.527058,false,498,20
false,"Furze Green, Bow",10,-0.021345,true,51.519265,false,499,26
false,"The Green Bridge, Mile End",24,-0.03562,true,51.524677,false,492,39
false,"Bow Church Station, Bow",0,-0.018703,true,51.528169,false,495,37
false,"South Quay East, Canary Wharf",26,-0.016251,true,51.50196,false,494,10
false,"Christian Street, Whitechapel",1,-0.064094,true,51.513074,false,489,33
false,"Reardon Street, Wapping",0,-0.058681,true,51.506946,false,488,22
false,"Queen Marys, Mile End",30,-0.041378,true,51.522507,false,491,15
false,"Pennington Street, Wapping",31,-0.065006,true,51.508622,false,490,14
false,"Old Ford Road, Bethnal Green",0,-0.048017,true,51.531127,false,485,24
false,"Bromley High Street, Bromley",17,-0.013258,true,51.528828,false,484,7
false,"Canton Street, Poplar",2,-0.025626,true,51.511811,false,487,21
false,"Granby Street, Shoreditch",1,-0.069543,true,51.525645,false,486,36
false,"Saunders Ness Road, Cubitt Town",14,-0.009001,true,51.487129,false,481,21
false,"Flamborough Street, Limehouse",4,-0.0389866,true,51.5128711,false,480,21
false,"Albert Gardens, Stepney",4,-0.047784,true,51.51328,false,483,29
false,"Thornfield House, Poplar",15,-0.02377,true,51.509843,false,482,11
false,"Harford Street, Mile End",13,-0.039264,true,51.521564,false,550,10
false,"Montgomery Square, Canary Wharf",21,-0.016233,true,51.503447,false,551,18
false,"
      Westminster Bridge Road, Elephant & Castle
    ",14,-0.107913,true,51.498386,false,548,12
false,"Gaywood  Street, Elephant & Castle",3,-0.104193,true,51.49605,false,549,41
false,"New Fetter Lane, Holborn",21,-0.107987,true,51.517428,false,546,0
false,"East India DLR, Blackwall",2,-0.002275,true,51.509474,false,547,48
false,"Percival Street, Finsbury",11,-0.102208,true,51.526153,false,544,10
false,"Arlington Road, Camden Town",13,-0.145246,true,51.539957,false,545,10
false,"Page Street, Westminster",15,-0.127554,true,51.493978,false,558,8
false,"Abbotsbury Road, Holland Park",15,-0.205991,true,51.501391,false,559,9
false,"Heron Quays DLR, Canary Wharf",18,-0.021596,true,51.502661,false,556,8
false,"King Edward Street, St Pauls",15,-0.0985,true,51.51601,false,557,4
false,"Aberfeldy Street, Poplar",5,-0.005659,true,51.513548,false,554,11
false,"
      Westfield Eastern Access Road, Shepherd's Bush
    ",40,-0.219712,true,51.509424,false,555,15
false,"Watney Street, Shadwell",13,-0.056667,true,51.511542,false,552,14
false,"Regent's Row , Haggerston ",2,-0.062546,true,51.535678,false,553,21
false,"Westfield Ariel Way, White City",26,-0.224103,true,51.509158,false,566,16
false,"Selby Street, Whitechapel",13,-0.063386,true,51.521905,false,565,4
false,"Somerset House, Strand",20,-0.117619,true,51.509943,false,564,20
false,"Preston's Road, Cubitt Town",6,-0.009152,true,51.499286,false,563,20
false,"Bury Place, Holborn",21,-0.12335,true,51.51746,false,562,0
false,"Rectory Square, Stepney",1,-0.043371,true,51.518369,false,561,20
false,"Ladbroke Grove Central, Notting Hill",16,-0.205921,true,51.511624,false,560,5
false,"Eagle Wharf Road, Hoxton",4,-0.09315,true,51.53356,false,574,40
false,"Limerston Street, Chelsea",9,-0.18119,true,51.485587,false,573,9
false,"Greenland Road, Camden Town",6,-0.141728,true,51.539099,false,572,29
false,"
      Westfield Southern Terrace ,Shepherd's Bush
    ",3,-0.218337,true,51.506256,false,571,25
false,"Upper Bank Street, Canary Wharf",29,-0.017676,true,51.503083,false,570,7
false,"Pitfield Street Central, Hoxton",2,-0.08299,true,51.53213,false,569,20
false,"Bishop's Bridge Road West, Bayswater",3,-0.18697,true,51.51616,false,568,15
false,"Chrisp Street Market, Poplar",2,-0.014438,true,51.5112,false,516,16
false,"Ford Road, Old Ford",2,-0.033085,true,51.532513,false,517,16
false,"Antill Road, Mile End",1,-0.037471,true,51.528224,false,518,29
false,"Teviot Street, Poplar",8,-0.011662,true,51.518811,false,519,25
false,"Pritchard's Road, Bethnal Green",3,-0.06142,true,51.532091,false,512,26
false,"Watney Market, Stepney",28,-0.055656,true,51.5142228,false,513,23
false,"Portman Square, Marylebone",14,-0.155525,true,51.516204,false,514,3
false,"Russell Gardens, Holland Park",2,-0.211316,true,51.500088,false,515,22
false,"Lancaster Gate , Bayswater",21,-0.179668,true,51.511654,false,524,16
false,"Churchill Place, Canary Wharf",11,-0.014293,true,51.504714,false,525,7
false,"Lancaster Drive, Blackwall",24,-0.008428,true,51.503143,false,526,3
false,"Hansard Mews, Shepherds Bush",13,-0.215808,true,51.503802,false,527,7
false,"Bancroft Road, Bethnal Green",6,-0.047218,true,51.526041,false,520,14
false,"Driffield Road, Old Ford",0,-0.037366,true,51.534137,false,521,19
false,"Clinton Road, Mile End",17,-0.036017,true,51.525941,false,522,19
false,"Langdon Park, Poplar",13,-0.013475,true,51.51549,false,523,11
false,"Wellington Row, Bethnal Green",18,-0.069743,true,51.528222,false,533,15
false,"Jubilee Plaza, Canary Wharf",58,-0.020068,true,51.50357,false,532,5
false,"Gloucester Avenue, Camden Town",6,-0.147154,true,51.537349,false,535,18
false,"Goldsmiths Row, Haggerston",1,-0.066035,true,51.531864,false,534,26
false,"Manresa Road, Chelsea",18,-0.170983,true,51.486892,false,529,0
false,"Clarges Street, West End",15,-0.145827,true,51.507326,false,528,1
false,"Twig Folly Bridge, Mile End",10,-0.042744,true,51.530326,false,531,11
false,"Newby Place, Poplar",0,-0.012413,true,51.508896,false,530,17
false,"Green Park Station, West End",26,-0.142844,true,51.506613,false,541,2
false,"Albany Street, Regent's Park",1,-0.144466,true,51.528302,false,540,26
false,"Lansdowne Walk, Notting Hill",6,-0.204666,true,51.509591,false,543,15
false,"Salmon Lane, Limehouse",5,-0.033828,true,51.514115,false,542,27
false,"Old Montague Street, Whitechapel",8,-0.067937,true,51.51793,false,537,10
false,"Queensbridge Road, Haggerston",13,-0.06992,true,51.53385,false,536,21
false,"Hoxton Station, Haggerston",4,-0.075901,true,51.531091,false,539,18
false,"Naval Row, Blackwall",4,-0.00699,true,51.508981,false,538,17
false,"Danvers Street, West Chelsea",13,-0.172078187,true,51.48256792,false,610,8
false,"Princedale Road , Holland Park",13,-0.208486599,true,51.50646524,false,611,7
false,"Colet Gardens, Hammersmith",26,-0.216493,true,51.491093,false,608,4
false,"Sugden Road, Battersea",3,-0.157788279,true,51.46512358,false,609,15
false,"Bradmead, Nine Elms",6,-0.144690541,true,51.47817208,false,614,34
false,"Finlay Street, Fulham",0,-0.215895601,true,51.4768851,false,615,18
false,"
      Wandsworth Rd, Isley Court, Wandsworth Road
    ",3,-0.141812513,true,51.46925984,false,612,27
false,"Woodstock Grove, Shepherd's Bush",18,-0.217400093,true,51.50403821,false,613,6
false,"Eel Brook Common, Walham Green",11,-0.193254007,true,51.47625965,false,618,12
false,"Irene Road, Parsons Green",42,-0.197010096,true,51.4737636,false,619,1
false,"Aintree Street, Fulham",1,-0.209973497,true,51.48102131,false,616,23
false,"Elysium Place, Fulham",13,-0.207842908,true,51.47107905,false,617,8
false,"Lansdowne Road, Ladbroke Grove",19,-0.205535908,true,51.50748124,false,622,10
false,"Nantes Close, Wandsworth",2,-0.180791784,true,51.46193072,false,623,19
false,"Surrey Lane, Battersea",2,-0.167160736,true,51.47518024,false,620,26
false,"Wandsworth Town Station, Wandsworth",13,-0.187427294,true,51.46086446,false,621,19
false,"Holden Street, Battersea",0,-0.158230901,true,51.4687905,false,627,20
false,"Normand Park, Fulham",0,-0.20481514,true,51.48438657,false,626,23
false,"Queen's Circus, Battersea Park",10,-0.149551631,true,51.47761941,false,625,17
false,"Courland Grove, Wandsworth Road",0,-0.132102704,true,51.4729184,false,624,40
false,"Battersea Park Road, Nine Elms",18,-0.141770709,true,51.4795017,false,631,9
false,"Clarence Walk, Stockwell",2,-0.126994068,true,51.47073264,false,630,26
false,"Morie Street, Wandsworth",3,-0.190184054,true,51.45995384,false,629,25
false,"William Morris Way, Sands End",3,-0.184318843,true,51.46881971,false,628,22
false,"Greyhound Road, Hammersmith",9,-0.214428378,true,51.48606206,false,635,28
false,"Brook Green South, Brook Green",23,-0.215804559,true,51.49434708,false,634,9
false,"Vereker Road, West Kensington",19,-0.209378594,true,51.48959104,false,633,13
false,"Sheepcote Lane, Battersea",0,-0.163041605,true,51.47053858,false,632,27
false,"Coomer Place, West Kensington",1,-0.202038682,true,51.48357068,false,639,26
false,"Falcon Road, Clapham Junction",9,-0.169821175,true,51.46663393,false,638,19
false,"Spencer Park, Wandsworth Common",7,-0.174691623,true,51.45787019,false,637,18
false,"South Park, Sands End",26,-0.193502076,true,51.46706414,false,636,2
false,"Alpha Grove, Millwall",12,-0.022793,true,51.497304,false,576,11
false,"Globe Town Market, Bethnal Green",11,-0.047548,true,51.528869,false,577,9
false,"Hollybush Gardens, Bethnal Green",5,-0.057133,true,51.527607,false,578,23
false,"Queen Street 2, Bank",36,-0.093051,true,51.511246,false,579,0
false,"Doddington Grove, Kennington",7,-0.102996299,true,51.48692917,false,580,29
false,"New Cavendish Street, Marylebone",17,-0.147983,true,51.519167,false,581,0
false,"Abingdon Green, Great College Street",17,-0.125978,true,51.497622,false,583,2
false,"Ilchester Gardens, Bayswater",6,-0.19096,true,51.51244,false,584,15
false,"Mudchute DLR, Cubitt Town",23,-0.014582,true,51.490645,false,586,8
false,"Monument Street, Monument",21,-0.08497,true,51.50964,false,587,1
false,"Hoxton Street, Hoxton",1,-0.0801,true,51.52959,false,588,26
false,"Drayton Gardens, Chelsea",3,-0.179369,true,51.487196,false,589,15
false,"Greenberry Street, St.John's Wood",20,-0.16862,true,51.53256,false,590,6
false,"
      Westfield Library Corner, Shepherd's Bush
    ",23,-0.2242237,true,51.506093,false,591,4
false,"Northdown Street, King's Cross",1,-0.11934,true,51.531066,false,593,20
false,"Bishop's Bridge Road East, Bayswater",5,-0.18377,true,51.5171,false,592,15
false,"Hammersmith Road, Hammersmith",11,-0.21985,true,51.493267,false,595,3
false,"Kingsway Southbound, Strand",32,-0.117774,true,51.513875,false,594,1
false,"Fulham Park Road, Fulham",11,-0.20782,true,51.473471,false,597,16
false,"Parson's Green , Parson's Green",17,-0.199783,true,51.472817,false,596,3
false,"Manbre Road, Hammersmith",18,-0.223616,true,51.485743,false,599,9
false,"Southerton Road, Hammersmith",33,-0.228188,true,51.494499,false,598,5
false,"BBC White City, White City",30,-0.225787,true,51.514767,false,601,6
false,"South Lambeth Road, Vauxhall",0,-0.124642,true,51.481747,false,600,21
false,"Caldwell Street, Stockwell",5,-0.116493,true,51.477839,false,603,38
false,"Union Grove, Wandsworth Road",4,-0.133972,true,51.472993,false,602,41
false,"Seymour Place, Marylebone",21,-0.163667,true,51.520331,false,605,8
false,"St Martin's Close, Camden Town",4,-0.138535,true,51.538792,false,604,13
false,"Putney Bridge Station, Fulham",14,-0.210279,true,51.468814,false,607,7
false,"Addison Road, Holland Park",19,-0.210941,true,51.504199,false,606,7
false,"Maclise Road, Olympia",6,-0.21145598,true,51.49760804,false,687,20
false,"Beryl Road, Hammersmith",4,-0.222456468,true,51.48814438,false,686,22
false,"Osiers Road, Wandsworth",19,-0.198735357,true,51.46067005,false,685,11
false,"Neville Gill Close, Wandsworth",16,-0.195197203,true,51.45475251,false,684,16
false,"Dorothy Road, Clapham Junction",2,-0.163750945,true,51.46506424,false,683,26
false,"Crisp Road, Hammersmith",30,-0.22660621,true,51.48810829,false,682,16
false,"Bishop's Avenue, Fulham",13,-0.214749808,true,51.47303687,false,681,32
false,"Westbridge Road, Battersea",0,-0.170329317,true,51.47768469,false,680,27
false,"Orbel Street, Battersea",11,-0.170210533,true,51.47453545,false,679,15
false,"Esmond Street, Putney",0,-0.211468596,true,51.46231278,false,678,29
false,"Heath Road, Battersea",10,-0.146544642,true,51.46866929,false,677,17
false,"Hartington Road, Stockwell",2,-0.126874471,true,51.47787084,false,676,32
false,"Usk Road, Battersea",20,-0.182126248,true,51.46348914,false,675,10
false,"Carnegie Street, King's Cross",24,-0.11619105,true,51.53546778,false,674,16
false,"Hibbert Street, Battersea",15,-0.18038939,true,51.46517078,false,673,21
false,"Grant Road Central, Clapham Junction",19,-0.173656546,true,51.4646884,false,672,9
false,"Durant Street, Bethnal Green",14,-0.065550321,true,51.52868155,false,702,10
false,"St. Bride Street, Holborn",24,-0.10534448,true,51.51505991,false,703,0
false,"Battersea Church Road, Battersea",16,-0.174347066,true,51.47696496,false,700,7
false,"Vicarage Crescent, Battersea",2,-0.176267008,true,51.47287627,false,701,28
false,"Shoreditch Court, Haggerston",5,-0.070329419,true,51.53908372,false,698,29
false,"Belford House, Haggerston",20,-0.07023031,true,51.5366541,false,699,17
false,"Charing Cross Hospital, Hammersmith",11,-0.217995921,true,51.48728535,false,696,9
false,"Charlotte Terrace, Angel",0,-0.112721065,true,51.53639219,false,697,25
false,"Putney Rail Station, Putney",9,-0.216526155,true,51.46071722,false,694,10
false,"Islington Green, Angel",3,-0.102757578,true,51.53638435,false,695,18
false,"Cadogan Close, Victoria Park",6,-0.028941601,true,51.54211855,false,692,16
false,"Felsham Road, Putney",1,-0.215618902,true,51.464786,false,693,17
false,"Stanley Grove, Battersea",11,-0.152130083,true,51.47047503,false,690,13
false,"Erin Close, Walham Green",5,-0.195777222,true,51.47946386,false,691,18
false,"Northfields, Wandsworth",7,-0.20066766,true,51.46095151,false,688,21
false,"Spanish Road, Wandsworth",22,-0.180884959,true,51.45922541,false,689,7
false,"Simpson Street, Battersea",1,-0.17070367,true,51.47084722,false,653,23
false,"Evesham Street, Avondale",26,-0.218190203,true,51.51148696,false,652,3
false,"Crabtree Lane, Fulham",20,-0.219346128,true,51.48294452,false,655,7
false,"Ashmole Estate, Oval",18,-0.117661574,true,51.48267821,false,654,16
false,"World's End Place, West Chelsea",13,-0.18027465,true,51.48180515,false,649,8
false,"Peterborough Road, Sands End",19,-0.19627483,true,51.46904022,false,648,10
false,"Thorndike Close, West Chelsea",17,-0.183853573,true,51.48089844,false,651,8
false,"St. Mark's Road, North Kensington",11,-0.213872396,true,51.51687069,false,650,11
false,"Great Suffolk Street, The Borough",3,-0.100292412,true,51.50173215,false,645,18
false,"Rainville Road, Hammersmith",13,-0.223852256,true,51.48373225,false,644,20
false,"Richmond Way, Shepherd's Bush",10,-0.217515071,true,51.50035306,false,647,17
false,"Buckingham Gate, Westminster",12,-0.137424571,true,51.49886563,false,646,4
false,"Archbishop's Park, Waterloo",20,-0.117495865,true,51.49824168,false,641,3
false,"Silverthorne Road, Battersea",11,-0.148059277,true,51.47286577,false,640,17
false,"All Saints' Road, Portobello",11,-0.204764421,true,51.5190427,false,643,11
false,"Fawcett Close, Battersea",25,-0.174485792,true,51.46916161,false,642,11
false,"Ravenscourt Park Station, Hammersmith",5,-0.236769936,true,51.49422354,false,668,20
false,"Ashley Crescent, Battersea",11,-0.152248582,true,51.46718562,false,670,17
false,"Parsons Green Station, Parsons Green",44,-0.201968,true,51.475089,false,671,12
false,"Austin Road, Battersea",7,-0.155442787,true,51.474376,false,664,17
false,"Smugglers Way, Wandsworth",17,-0.191722864,true,51.46108367,false,665,11
false,"Olympia Way, Olympia",26,-0.208158259,true,51.49610093,false,666,12
false,"
      Shepherd's Bush Road North, Shepherd's Bush
    ",14,-0.222293381,true,51.5015946,false,667,20
false,"West Kensington Station, West Kensington",0,-0.206029743,true,51.49087074,false,660,21
false,"All Saints Church, Portobello",13,-0.202608612,true,51.51632095,false,661,23
false,"Phene Street, Chelsea",20,-0.167919869,true,51.48498496,false,662,4
false,"Clarendon Road, Avondale",17,-0.211593602,true,51.51323001,false,663,7
false,"Broomhouse Lane, Parsons Green",6,-0.199135704,true,51.46841875,false,656,23
false,"Blythe Road West, Shepherd's Bush",16,-0.221791552,true,51.4996806,false,657,3
false,"Ethelburga Estate, Battersea Park",11,-0.16478637,true,51.47729232,false,658,19
false,"Grant Road West, Clapham Junction",41,-0.174619404,true,51.46437067,false,659,15
false,"Ormonde Gate, Chelsea",1,-0.161765173,true,51.48796408,false,747,23
false,"Lots Road, West Chelsea",15,-0.17903854,true,51.4795738,false,746,9
false,"Upcerne Road, West Chelsea",3,-0.18243547,true,51.47816972,false,745,26
false,"Ingrave Street, Battersea",14,-0.172293499,true,51.46745485,false,744,16
false,"Newton Street, Covent Garden",23,-0.120909408,true,51.51612862,false,751,0
false,"Culvert Road, Battersea",11,-0.157850096,true,51.4710956,false,750,16
false,"Haggerston Road, Haggerston ",4,-0.074284675,true,51.53932857,false,749,33
false,"Hertford Road, De Beauvoir Town",0,-0.079201849,true,51.53727795,false,748,25
false,"Hortensia Road, West Brompton",10,-0.185273723,true,51.48176572,false,739,18
false,"Imperial Road, Sands End",9,-0.187278987,true,51.47514228,false,738,28
false,"Fulham Broadway, Walham Green",5,-0.19411695,true,51.47993289,false,737,20
false,"Queensdale Road, Shepherd's Bush",13,-0.216104479,true,51.50659035,false,736,18
false,"Oxford Road, Putney",6,-0.212607684,true,51.46079243,false,743,22
false,"Blenheim Crescent, Ladbroke Grove",7,-0.208565479,true,51.51510818,false,742,15
false,"Freston Road, Avondale",16,-0.219486603,true,51.5129814,false,741,6
false,"Sirdar Road, Avondale",5,-0.214594781,true,51.51092871,false,740,20
false,"Storey's Gate, Westminster",11,-0.129698963,true,51.50070305,false,762,10
false,"Mile End Park Leisure Centre, Mile End",37,-0.032566533,true,51.52059714,false,763,10
false,"Rossmore Road, Marylebone",16,-0.163795009,true,51.52526975,false,760,2
false,"Humbolt Road, Fulham",7,-0.211860644,true,51.48321729,false,761,19
false,"Ram Street, Wandsworth",5,-0.192165613,true,51.45752945,false,766,20
false,"Wandsworth Museum, Wandsworth",23,-0.200806304,true,51.45705988,false,767,7
false,"St. John's Road, Clapham Junction",0,-0.16829214,true,51.46239255,false,764,33
false,"Ranelagh Gardens, Fulham",33,-0.20682737,true,51.46760141,false,765,6
false,"Grenfell Road, Avondale",15,-0.214762686,true,51.5129006,false,754,9
false,"The Vale, Chelsea",23,-0.174971902,true,51.48512191,false,755,0
false,"Manfred Road, East Putney",13,-0.20600248,true,51.45816465,false,752,16
false,"Hammersmith Town Hall, Hammersmith",19,-0.234094148,true,51.49263658,false,753,9
